id,month,period,seas_mean_delta,seas_areaW_mean_delta,seas_sd_delta,seas_min_delta,seas_max_delta,seas_se_delta,n,scenario,var,biome,loc,type,seas_mean_abs,seas_areaW_mean_abs,seas_sd_abs,seas_min_abs,seas_max_abs,seas_se_abs
ssp245_aqueous_Pac_EQU_E,10,2000s,NA,NA,NA,NA,NA,NA,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,11.4226399,11.42358411,1.158001818,7.948701644,14.94053117,0.014922406
ssp245_aqueous_Pac_EQU_E,11,2000s,NA,NA,NA,NA,NA,NA,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,11.2651602,11.26606396,1.057655712,8.059629777,14.93948641,0.013629312
ssp245_aqueous_Pac_EQU_E,12,2000s,NA,NA,NA,NA,NA,NA,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,11.1934153,11.19427442,0.956405293,8.909625056,15.0314013,0.012324565
ssp245_aqueous_Pac_EQU_W,1,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.865354929,9.867254788,0.546568045,8.738743051,11.0611539,0.008274688
ssp245_aqueous_Pac_EQU_W,2,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.898349082,9.900575579,0.578969798,8.873168131,11.18258368,0.00876523
ssp245_aqueous_Pac_EQU_W,3,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.911549297,9.913990452,0.611894737,8.70287903,11.34703059,0.009263692
ssp245_aqueous_Pac_EQU_W,4,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.882929715,9.885315658,0.621454678,8.55049788,11.36926866,0.009408423
ssp245_aqueous_Pac_EQU_W,5,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.823215802,9.825279132,0.593805683,8.345377645,11.16058396,0.008989835
ssp245_aqueous_Pac_EQU_W,6,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.777958196,9.779691477,0.553032154,8.510907356,11.10843544,0.008372551
ssp245_aqueous_Pac_EQU_W,7,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.771222854,9.772776686,0.520332554,8.67634625,10.99434592,0.0078775
ssp245_aqueous_Pac_EQU_W,8,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.807003903,9.80857888,0.517983808,8.701680225,10.9946646,0.007841941
ssp245_aqueous_Pac_EQU_W,9,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.86149919,9.863263504,0.54650343,8.83076367,11.15646002,0.00827371
ssp245_aqueous_Pac_EQU_W,10,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.881610761,9.883465074,0.562664262,8.974905079,11.16498653,0.008518374
ssp245_aqueous_Pac_EQU_W,11,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.869299594,9.871080348,0.55014736,8.906700647,11.03261049,0.008328877
ssp245_aqueous_Pac_EQU_W,12,2000s,NA,NA,NA,NA,NA,NA,4363,ssp245,aqueous,Pac_EQU_W,Pac,EQU,9.870053242,9.871782811,0.538067855,8.914977214,10.99607584,0.008146001
ssp245_aqueous_SA_STPS,1,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.37018544,11.3396221,0.696930111,10.15562714,17.7257763,0.007897764
ssp245_aqueous_SA_STPS,2,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.35657665,11.32669725,0.678993603,9.832864231,17.91958463,0.007694503
ssp245_aqueous_SA_STPS,3,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.27289157,11.24442895,0.647262313,9.079421639,17.35811156,0.007334918
ssp245_aqueous_SA_STPS,4,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.16239943,11.13368477,0.631467914,9.640310354,17.03892924,0.007155932
ssp245_aqueous_SA_STPS,5,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.10275158,11.07115119,0.659569316,9.542274248,16.53467961,0.007474383
ssp245_aqueous_SA_STPS,6,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.12604576,11.08942526,0.745915406,9.221626457,16.32948305,0.008452876
ssp245_aqueous_SA_STPS,7,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.22213004,11.1802239,0.856821766,9.412927904,17.08927866,0.009709691
ssp245_aqueous_SA_STPS,8,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.34489294,11.29972175,0.936890874,9.473540912,18.08127036,0.010617051
ssp245_aqueous_SA_STPS,9,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.38830742,11.34403581,0.924490307,9.651869587,18.45885136,0.010476526
ssp245_aqueous_SA_STPS,10,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.30528457,11.26829922,0.809291886,9.861347741,17.88850665,0.009171072
ssp245_aqueous_SA_STPS,11,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.2793752,11.24814127,0.735681219,10.0666722,17.36994013,0.0083369
ssp245_aqueous_SA_STPS,12,2000s,NA,NA,NA,NA,NA,NA,7787,ssp245,aqueous,SA_STPS,SA,STPS,11.35023184,11.32007869,0.698266674,10.15417641,17.27210749,0.00791291
ssp245_aqueous_SO_SPSS,1,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,19.47611008,19.37658681,1.88142316,11.3700753,23.66722067,0.012813333
ssp245_aqueous_SO_SPSS,2,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,19.45247511,19.34673002,1.841468781,12.10403573,23.50779192,0.012541226
ssp245_aqueous_SO_SPSS,3,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,19.63250275,19.51541699,1.770172045,13.89690571,23.35549312,0.012055663
ssp245_aqueous_SO_SPSS,4,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,19.88958771,19.76365015,1.706306044,14.64301084,23.57286921,0.011620707
ssp245_aqueous_SO_SPSS,5,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,20.1571429,20.02713881,1.667409315,15.35544393,23.87042849,0.011355803
ssp245_aqueous_SO_SPSS,6,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,20.39678692,20.26632916,1.640835239,15.80504146,24.04705719,0.011174822
ssp245_aqueous_SO_SPSS,7,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,20.60749266,20.47881418,1.618528919,16.03968897,24.66725874,0.011022906
ssp245_aqueous_SO_SPSS,8,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,20.7586246,20.63385389,1.599061891,16.07512387,24.93468384,0.010890326
ssp245_aqueous_SO_SPSS,9,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,20.81025593,20.68926265,1.600313546,15.92488909,24.9679171,0.010898851
ssp245_aqueous_SO_SPSS,10,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,20.72808453,20.60795074,1.65634658,15.43253809,24.37992129,0.011280461
ssp245_aqueous_SO_SPSS,11,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,20.44284584,20.31974222,1.776203967,12.09992064,24.17854539,0.012096743
ssp245_aqueous_SO_SPSS,12,2000s,NA,NA,NA,NA,NA,NA,21560,ssp245,aqueous,SO_SPSS,SO,SPSS,19.86797814,19.7597309,1.885138032,11.1713081,24.01480673,0.012838633
ssp245_aqueous_SO_STSS,1,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,14.10295306,14.0046315,2.035388438,9.804971977,23.03359121,0.016152859
ssp245_aqueous_SO_STSS,2,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,14.04982403,13.94868537,2.005924979,9.790181548,23.00178315,0.015919037
ssp245_aqueous_SO_STSS,3,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,14.10666719,13.99977784,2.020941363,9.765805208,22.53797862,0.016038207
ssp245_aqueous_SO_STSS,4,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,14.34173035,14.22818793,2.057552188,9.706887773,23.06943696,0.016328751
ssp245_aqueous_SO_STSS,5,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,14.70494842,14.58931412,2.064288175,9.865166168,22.71677983,0.016382208
ssp245_aqueous_SO_STSS,6,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,15.09652358,14.98352168,2.050916283,9.952504998,29.03138865,0.016276088
ssp245_aqueous_SO_STSS,7,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,15.44682323,15.33863254,2.030115771,9.943955385,33.60067165,0.016111015
ssp245_aqueous_SO_STSS,8,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,15.70254415,15.59855217,1.997016685,9.979003392,35.0896198,0.015848341
ssp245_aqueous_SO_STSS,9,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,15.73796973,15.63546981,1.975508006,10.02163102,34.01289288,0.015677647
ssp245_aqueous_SO_STSS,10,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,15.41090641,15.30592586,2.036136526,9.955984944,28.72256915,0.016158796
ssp245_aqueous_SO_STSS,11,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,14.82611719,14.72223042,2.118377274,10.02764669,25.21363573,0.016811459
ssp245_aqueous_SO_STSS,12,2000s,NA,NA,NA,NA,NA,NA,15878,ssp245,aqueous,SO_STSS,SO,STSS,14.35708597,14.2579011,2.12094651,9.931303988,23.81368032,0.016831849
ssp245_aqueous_SP_STPS,1,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.85524771,11.70650977,1.800194968,9.031286799,17.98156898,0.011632089
ssp245_aqueous_SP_STPS,2,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.79197696,11.64489829,1.764970377,9.017425862,17.84031432,0.011404483
ssp245_aqueous_SP_STPS,3,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.69780698,11.55003233,1.768430499,8.98806687,17.9604523,0.011426841
ssp245_aqueous_SP_STPS,4,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.61576634,11.46351136,1.819616476,8.973376542,18.10112512,0.011757583
ssp245_aqueous_SP_STPS,5,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.59828011,11.43773125,1.90918773,8.96832423,18.66829949,0.012336354
ssp245_aqueous_SP_STPS,6,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.6574891,11.48770291,2.011893069,9.012228951,20.39574801,0.012999992
ssp245_aqueous_SP_STPS,7,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.77527399,11.59817909,2.108765521,9.038050562,23.32452118,0.01362594
ssp245_aqueous_SP_STPS,8,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.8961047,11.71515788,2.180014962,9.024881133,26.58236451,0.014086323
ssp245_aqueous_SP_STPS,9,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.95127858,11.77270072,2.186403465,9.030438447,26.7948858,0.014127603
ssp245_aqueous_SP_STPS,10,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.93328568,11.76282487,2.108350237,9.06709141,24.32665484,0.013623256
ssp245_aqueous_SP_STPS,11,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.92027442,11.75855121,1.994350626,9.094893348,21.31986353,0.01288664
ssp245_aqueous_SP_STPS,12,2000s,NA,NA,NA,NA,NA,NA,23951,ssp245,aqueous,SP_STPS,SP,STPS,11.9160726,11.76221276,1.879289254,9.110119145,19.13137527,0.012143162
ssp245_bicarbonate_Atl_EQU,1,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1736.966547,1736.920902,65.87056319,1429.081654,1816.495099,1.221082149
ssp245_bicarbonate_Atl_EQU,2,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1738.377726,1738.331003,60.22133873,1420.245964,1817.605883,1.116359086
ssp245_bicarbonate_Atl_EQU,3,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1736.479748,1736.430367,56.86466998,1445.369933,1817.003671,1.054134503
ssp245_bicarbonate_Atl_EQU,4,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1736.305533,1736.262689,53.03794359,1484.860929,1838.301499,0.98319618
ssp245_bicarbonate_Atl_EQU,5,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1734.893587,1734.866236,54.23321198,1457.124697,1842.608319,1.005353587
ssp245_bicarbonate_Atl_EQU,6,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1734.562676,1734.564529,58.79440851,1483.179891,1824.529829,1.089907224
ssp245_bicarbonate_Atl_EQU,7,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1739.588125,1739.616705,60.8265071,1449.653355,1829.244615,1.127577455
ssp245_bicarbonate_Atl_EQU,8,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1748.772592,1748.803505,60.76850595,1351.708719,1852.342886,1.126502253
ssp245_bicarbonate_Atl_EQU,9,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1751.783116,1751.807675,64.6180654,1224.743579,1841.866402,1.197863846
ssp245_bicarbonate_Atl_EQU,10,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1748.564305,1748.577651,70.03449137,1176.281598,1830.065154,1.298271383
ssp245_bicarbonate_Atl_EQU,11,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1742.785147,1742.776136,75.75056056,1185.665228,1820.280793,1.404233587
ssp245_bicarbonate_Atl_EQU,12,2000s,NA,NA,NA,NA,NA,NA,2910,ssp245,bicarbonate,Atl_EQU,Atl,EQU,1738.255283,1738.218501,74.1189358,1313.723658,1816.012946,1.37398718
ssp245_bicarbonate_IND_STPS,1,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1740.052093,1737.011875,63.38185943,1511.991379,1893.078942,0.516016431
ssp245_bicarbonate_IND_STPS,2,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1737.08807,1734.009374,63.68375059,1529.165907,1890.251317,0.518474245
ssp245_bicarbonate_IND_STPS,3,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1734.425192,1731.325236,63.82372496,1529.301337,1889.68253,0.519613831
ssp245_bicarbonate_IND_STPS,4,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1733.894073,1730.808318,63.55755443,1533.506392,1890.040574,0.517446833
ssp245_bicarbonate_IND_STPS,5,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1736.318736,1733.28406,63.27951944,1541.654988,1901.12299,0.515183241
ssp245_bicarbonate_IND_STPS,6,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1741.309779,1738.343943,63.21550736,1547.463484,1918.168176,0.514662094
ssp245_bicarbonate_IND_STPS,7,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1746.161781,1743.191251,64.76265814,1529.411969,1936.604469,0.527258052
ssp245_bicarbonate_IND_STPS,8,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1749.454866,1746.460478,66.09891943,1476.363237,1949.479658,0.538137076
ssp245_bicarbonate_IND_STPS,9,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1750.078848,1747.103061,66.33375825,1422.402418,1950.465811,0.54004899
ssp245_bicarbonate_IND_STPS,10,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1748.273531,1745.296624,65.93898498,1425.347187,1940.322416,0.536834987
ssp245_bicarbonate_IND_STPS,11,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1746.252452,1743.258065,64.80604253,1479.77697,1917.876704,0.527611261
ssp245_bicarbonate_IND_STPS,12,2000s,NA,NA,NA,NA,NA,NA,15087,ssp245,bicarbonate,IND_STPS,IND,STPS,1744.080795,1741.069269,63.84353931,1494.944203,1899.63931,0.519775147
ssp245_bicarbonate_NA_SPSS,1,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1917.343018,1910.926578,132.5344671,501.4728565,2047.897169,1.518676834
ssp245_bicarbonate_NA_SPSS,2,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1921.503654,1915.53569,133.1809706,501.9128762,2053.996826,1.526084945
ssp245_bicarbonate_NA_SPSS,3,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1922.594371,1916.765839,133.1205974,503.3496565,2056.073143,1.525393145
ssp245_bicarbonate_NA_SPSS,4,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1917.157577,1910.934369,130.9780303,502.4291073,2055.623318,1.500842044
ssp245_bicarbonate_NA_SPSS,5,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1894.110295,1887.883554,122.6453997,502.9596086,2039.195422,1.40536067
ssp245_bicarbonate_NA_SPSS,6,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1865.863143,1861.492818,114.4071369,505.5364724,2018.099056,1.310960631
ssp245_bicarbonate_NA_SPSS,7,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1859.802885,1855.991049,114.6057724,514.2711354,2009.842822,1.313236741
ssp245_bicarbonate_NA_SPSS,8,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1861.280858,1856.017728,115.6436238,513.9525532,2002.125682,1.325129201
ssp245_bicarbonate_NA_SPSS,9,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1871.460957,1864.601521,118.877939,509.9741003,1999.971104,1.36219035
ssp245_bicarbonate_NA_SPSS,10,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1885.950517,1878.189156,123.894901,507.1843446,2015.653975,1.419678369
ssp245_bicarbonate_NA_SPSS,11,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1900.075637,1892.46608,128.3314784,504.8908334,2033.261942,1.470515917
ssp245_bicarbonate_NA_SPSS,12,2000s,NA,NA,NA,NA,NA,NA,7616,ssp245,bicarbonate,NA_SPSS,NA,SPSS,1910.957411,1903.909053,131.0539141,503.0715131,2041.292265,1.501711576
ssp245_bicarbonate_NA_STPS,1,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1815.731345,1814.056444,52.02025562,1670.709238,1939.698327,0.599599862
ssp245_bicarbonate_NA_STPS,2,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1819.451882,1817.787168,51.80118049,1682.080608,1945.95959,0.597074741
ssp245_bicarbonate_NA_STPS,3,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1820.498546,1818.873439,49.73308868,1694.209604,1943.910583,0.573237342
ssp245_bicarbonate_NA_STPS,4,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1819.595116,1818.078612,47.0019829,1698.02703,1932.955584,0.541757861
ssp245_bicarbonate_NA_STPS,5,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1819.215232,1817.727499,46.12239552,1683.930917,1927.222799,0.531619494
ssp245_bicarbonate_NA_STPS,6,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1819.592492,1817.965775,47.47762291,1649.342814,1927.946197,0.54724022
ssp245_bicarbonate_NA_STPS,7,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1818.195293,1816.468962,48.43405239,1603.659838,1922.044698,0.558264291
ssp245_bicarbonate_NA_STPS,8,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1815.328828,1813.569717,49.01670349,1588.568434,1912.344175,0.564980089
ssp245_bicarbonate_NA_STPS,9,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1811.870342,1810.107436,49.56531037,1609.938644,1908.957059,0.571303483
ssp245_bicarbonate_NA_STPS,10,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1808.491936,1806.743612,50.11540148,1612.180337,1911.341935,0.577643986
ssp245_bicarbonate_NA_STPS,11,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1808.318749,1806.612244,50.30790606,1628.664315,1916.943221,0.579862847
ssp245_bicarbonate_NA_STPS,12,2000s,NA,NA,NA,NA,NA,NA,7527,ssp245,bicarbonate,NA_STPS,NA,STPS,1812.061795,1810.386923,50.85707555,1656.887294,1923.510553,0.586192726
ssp245_bicarbonate_NA_STSS,1,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1871.704785,1870.733078,71.68982606,1717.59613,1985.66824,1.280788234
ssp245_bicarbonate_NA_STSS,2,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1879.664432,1878.71408,74.24196156,1721.775542,1993.724782,1.326383896
ssp245_bicarbonate_NA_STSS,3,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1881.025664,1880.069655,72.46004854,1723.104314,1994.0303,1.29454879
ssp245_bicarbonate_NA_STSS,4,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1870.767988,1869.864112,63.72073387,1724.854139,1983.251486,1.1384149
ssp245_bicarbonate_NA_STSS,5,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1848.984991,1848.298414,51.95700109,1729.060612,1972.47813,0.928247693
ssp245_bicarbonate_NA_STSS,6,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1840.553454,1840.012309,47.80834054,1732.739297,1954.595206,0.854129008
ssp245_bicarbonate_NA_STSS,7,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1840.018306,1839.455793,45.48460472,1731.187271,1936.525547,0.812613864
ssp245_bicarbonate_NA_STSS,8,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1836.852836,1836.242478,44.28250897,1716.26123,1927.585717,0.791137593
ssp245_bicarbonate_NA_STSS,9,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1833.324674,1832.645248,45.77981554,1715.95253,1930.561571,0.817888009
ssp245_bicarbonate_NA_STSS,10,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1835.299263,1834.452795,50.63126498,1716.910007,1945.183908,0.904562502
ssp245_bicarbonate_NA_STSS,11,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1845.797267,1844.794848,58.21094675,1714.769316,1963.791721,1.03997875
ssp245_bicarbonate_NA_STSS,12,2000s,NA,NA,NA,NA,NA,NA,3133,ssp245,bicarbonate,NA_STSS,NA,STSS,1859.702489,1858.691425,65.41113219,1715.482891,1975.209168,1.168615033
ssp245_bicarbonate_NP_SPSS,1,2000s,NA,NA,NA,NA,NA,NA,7558,ssp245,bicarbonate,NP_SPSS,NP,SPSS,1878.141566,1875.89027,81.64133175,1466.557762,2050.564037,0.939088747
ssp245_bicarbonate_NP_SPSS,2,2000s,NA,NA,NA,NA,NA,NA,7558,ssp245,bicarbonate,NP_SPSS,NP,SPSS,1883.463678,1881.282787,83.11367544,1501.801241,2054.892713,0.956024549
ssp245_bicarbonate_NP_SPSS,3,2000s,NA,NA,NA,NA,NA,NA,7558,ssp245,bicarbonate,NP_SPSS,NP,SPSS,1884.724251,1882.595792,83.42565074,1511.485387,2056.849622,0.95961308
ssp245_bicarbonate_NP_SPSS,4,2000s,NA,NA,NA,NA,NA,NA,7558,ssp245,bicarbonate,NP_SPSS,NP,SPSS,1876.946901,1874.800248,80.89647805,1511.151257,2044.50061,0.930520983
ssp245_bicarbonate_NP_SPSS,5,2000s,NA,NA,NA,NA,NA,NA,7558,ssp245,bicarbonate,NP_SPSS,NP,SPSS,1858.118678,1856.184719,73.66660138,1490.794852,2028.67736,0.8473585
